#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
1.0,92501.0,1210101.0,Complement específic personal funcionari interí,,9.0,1.0,4187.49,0.0,4187.49,1521.13
1.0,92501.0,1210301.0,Altres complements personal funcionari interí,,9.0,1.0,1277.3,0.0,1277.3,267.75
1.0,92501.0,1500000.0,Productivitat,,9.0,1.0,2077.2,0.0,2077.2,0.0
1.0,92501.0,1500001.0,Productivitat personal funcionari interí,,9.0,1.0,0.0,0.0,0.0,686.99
1.0,92501.0,1600000.0,Seguretat Social,,9.0,1.0,6312.0,0.0,6312.0,2691.08
1.0,92501.0,1610000.0,Prestacions socials segons conveni,,9.0,1.0,0.0,0.0,0.0,101.0
1.0,92501.0,2230000.0,Transports,,9.0,2.0,0.0,0.0,0.0,177.47
1.0,92501.0,2269900.0,Despeses diverses,,9.0,2.0,2500.0,0.0,2500.0,657.0
1.0,92501.0,4890117.0,Quota anual Forum SD,,9.0,4.0,0.0,0.0,0.0,0.0
1.0,92910.0,2269900.0,Despeses diverses,1.0,92910.0,2.0,8000.0,0.0,8000.0,415.85
1.0,92910.0,4890014.0,Fons Menorquí de Cooperació,1.0,92910.0,4.0,480000.0,0.0,480000.0,0.0
1.0,92910.0,4890015.0,Emergències humanitàries i accions diverses,1.0,92910.0,4.0,7000.0,0.0,7000.0,0.0
1.0,92910.0,4890016.0,Fundació Vicenç Ferrer,1.0,92910.0,4.0,3240.0,0.0,3240.0,2430.0
2.0,1100.0,3100000.0,Interessos,,0.0,3.0,54209.98,0.0,54209.98,14.56
2.0,1100.0,3100500.0,Interessos prèstec La Caixa - Fomit inversions 2006,,0.0,3.0,0.0,0.0,0.0,2432.62
2.0,1100.0,3100700.0,Intressos préstec La Caixa - Inversions 2008,,0.0,3.0,0.0,0.0,0.0,0.0
2.0,1100.0,3101400.0,Interessos préstec Sabadell (Princesa Son Bou) 2019,,0.0,3.0,0.0,0.0,0.0,1450.09
2.0,1100.0,3520000.0,Interessos de demora,,0.0,3.0,10000.0,0.0,10000.0,5593.8
2.0,1100.0,3520010.0,Interessos expropiació,,0.0,3.0,90000.0,0.0,90000.0,0.0
2.0,1100.0,3590000.0,ALTRES DESPESES FINANCERES,,0.0,3.0,0.0,0.0,0.0,292.13
2.0,1100.0,9130000.0,Amortitzacions,,0.0,9.0,3205998.34,0.0,3205998.34,0.0
2.0,1100.0,9130500.0,Amortització préstec La Caixa - Fomit inversions 2006,,0.0,9.0,0.0,0.0,0.0,450000.0
2.0,1100.0,9130700.0,Amortització préstec La Caixa - Inversions 2008 - 681959-09,,0.0,9.0,0.0,0.0,0.0,155993.56
2.0,1100.0,9131400.0,Amortització préstec Sabadell (Princesa Son Bou) 2019,,0.0,9.0,0.0,0.0,0.0,449424.36
2.0,23110.0,2210500.0,Productes alimentaris,2.0,2.0,2.0,0.0,0.0,0.0,0.0
2.0,23110.0,2270000.0,Neteja,2.0,2.0,2.0,0.0,0.0,0.0,0.0
2.0,92000.0,1010000.0,Retribucions bàsiques personal gabinet,,9.0,1.0,45781.37,0.0,45781.37,32059.7
2.0,92000.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,9.0,1.0,11386.76,0.0,11386.76,15103.52
2.0,92000.0,1207001.0,Retribucions bàsiques personal funcionari interí,,9.0,1.0,24703.26,0.0,24703.26,0.0
2.0,92000.0,1210000.0,Complement destí personal funcionari de carrera,,9.0,1.0,5135.11,0.0,5135.11,6170.25
2.0,92000.0,1210001.0,Complement destí personal funcionari interí,,9.0,1.0,9105.94,0.0,9105.94,0.0
2.0,92000.0,1210100.0,Complement específic personal funcionari de carrera,,9.0,1.0,6245.75,0.0,6245.75,7742.63
2.0,92000.0,1210101.0,Complement específic personal funcionari interí,,9.0,1.0,14549.78,0.0,14549.78,0.0
2.0,92000.0,1210300.0,Altres complements personal funcionari de carrera,,9.0,1.0,1569.33,0.0,1569.33,1264.73
2.0,92000.0,1210301.0,Altres complements personal funcionari interí,,9.0,1.0,3727.79,0.0,3727.79,0.0
2.0,92000.0,1310000.0,Retribucions personal laboral temporal,,9.0,1.0,55210.05,0.0,55210.05,39932.71
2.0,92000.0,1500000.0,Productivitat personal funcionari de carrera,,9.0,1.0,2077.2,0.0,2077.2,2736.52
2.0,92000.0,1500001.0,Productivitat personal funcionari interí,,9.0,1.0,4608.36,0.0,4608.36,0.0
2.0,92000.0,1501001.0,Productivitat personal laboral temporal,,9.0,1.0,5633.04,0.0,5633.04,4288.3
2.0,92000.0,1600000.0,Seguretat Social,,9.0,1.0,58813.21,0.0,58813.21,33149.81
2.0,92000.0,1610000.0,Prestacions socials segons conveni,,9.0,1.0,0.0,0.0,0.0,661.5
2.0,92000.0,1620000.0,FORMACIÓ I PERFECCIONAMENT DEL PERSONAL.,,9.0,1.0,0.0,0.0,0.0,0.0
2.0,92000.0,2120000.0,Manteniment edificis i altres,,9.0,2.0,5000.0,0.0,5000.0,4788.0
2.0,92000.0,2130000.0,Manteniment i reparació d'instal.lacions i maquinària,,9.0,2.0,45000.0,0.0,45000.0,27494.95
2.0,92000.0,2140000.0,Manteniment elements de transport,,9.0,2.0,3500.0,0.0,3500.0,936.37
2.0,92000.0,2200000.0,Material d'oficina ordinari,,9.0,2.0,50000.0,0.0,50000.0,26205.82
2.0,92000.0,2200100.0,Subscripcions i publicacions,,9.0,2.0,8962.68,0.0,8962.68,8342.12
2.0,92000.0,2210000.0,Subministraments energia elèctrica,,9.0,2.0,100000.0,0.0,100000.0,54391.56
2.0,92000.0,2210100.0,Subministraments aigua,,9.0,2.0,6500.0,0.0,6500.0,6112.92
2.0,92000.0,2210300.0,Subministrament combustible,,9.0,2.0,750.0,0.0,750.0,96.48
2.0,92000.0,2211200.0,"Sum. de material electrònic, elèctric i de telecomunic.",,9.0,2.0,0.0,0.0,0.0,0.0
2.0,92000.0,2219900.0,Subministraments diversos,,9.0,2.0,2000.0,0.0,2000.0,21080.13
2.0,92000.0,2220000.0,Comunicacions,,9.0,2.0,100000.0,0.0,100000.0,62057.08
2.0,92000.0,2229900.0,"Servei de valisa, missatgeria i correus",,9.0,2.0,70000.0,0.0,70000.0,41861.37
2.0,92000.0,2230000.0,Transports,,9.0,2.0,4000.0,0.0,4000.0,398.06
2.0,92000.0,2240000.0,Assegurances,,9.0,2.0,46011.85,0.0,46011.85,34350.78
2.0,92000.0,2250200.0,Tributs entitats locals,,9.0,2.0,52000.0,0.0,52000.0,50312.76
2.0,92000.0,2260100.0,Despeses de protocol,,9.0,2.0,900.0,0.0,900.0,0.0
2.0,92000.0,2260200.0,PUBLICITAT I PROPAGANDA.,,9.0,2.0,0.0,0.0,0.0,0.0
2.0,92000.0,2260400.0,Despeses jurídiques,,9.0,2.0,9369.56,0.0,9369.56,4123.0
2.0,92000.0,2260600.0,"Reunions, conferències i cursos",,9.0,2.0,2500.0,0.0,2500.0,0.0
2.0,92000.0,2269900.0,Despeses diverses,,9.0,2.0,3000.0,0.0,3000.0,11869.05
2.0,92000.0,2270000.0,Prestació de serveis: Neteja,,9.0,2.0,234580.25,0.0,234580.25,146403.64
2.0,92000.0,2270001.0,Prestació de serveis: Seguretat,,9.0,2.0,209000.0,0.0,209000.0,150595.51
2.0,92000.0,2279900.0,Servei de destrucció de documents,,9.0,2.0,5000.0,0.0,5000.0,3333.0
2.0,92000.0,2302000.0,Indemnitzacions per raó del servei. Dietes,,9.0,2.0,300.0,0.0,300.0,0.0
2.0,92000.0,2310000.0,Indemnitzacions per raó del servei. Quilometratge,,9.0,2.0,300.0,0.0,300.0,0.0
2.0,92000.0,6230000.0,"Maquinària, instal.lacions i estris",,9.0,6.0,1000.0,0.0,1000.0,170.61
2.0,92000.0,6250000.0,Mobiliari,,9.0,6.0,1000.0,0.0,1000.0,1149.5
2.0,92010.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,9.0,1.0,12606.42,0.0,12606.42,9703.67
2.0,92010.0,1210000.0,Complement destí personal funcionari de carrera,,9.0,1.0,4842.94,0.0,4842.94,3515.5
2.0,92010.0,1210100.0,Complement específic personal funcionari de carrera,,9.0,1.0,5748.94,0.0,5748.94,3612.53
2.0,92010.0,1210300.0,Altres complements personal funcionari de carrera,,9.0,1.0,1862.25,0.0,1862.25,677.14
2.0,92010.0,1500000.0,Productivitat personal funcionari de carrera,,9.0,1.0,1996.2,0.0,1996.2,1579.5
2.0,92010.0,1600000.0,Seguretat Social,,9.0,1.0,6994.17,0.0,6994.17,5269.7
2.0,92010.0,1600002.0,Malaltia,,9.0,1.0,0.0,0.0,0.0,0.0
2.0,92010.0,1610000.0,Prestacions socials segons conveni,,9.0,1.0,0.0,0.0,0.0,70.0
2.0,92010.0,2160000.0,Reparació i manteniment equips informatics,,9.0,2.0,20500.0,0.0,20500.0,9234.78
2.0,92010.0,2200002.0,Material d'oficina,,9.0,2.0,0.0,0.0,0.0,0.0
2.0,92010.0,2200200.0,Material informàtic no inventariable.,,9.0,2.0,0.0,0.0,0.0,0.0
2.0,92010.0,2279900.0,ALTRES TREBALLS REALITZATS PER ALTRES EMPRESES I PROFES.,,9.0,2.0,10000.0,0.0,10000.0,0.0
2.0,92010.0,2279902.0,"Contractes serveis, materials i aplicacions informàtiques",,9.0,2.0,715149.44,0.0,715149.44,536362.02
2.0,92010.0,6260800.0,Equips informàtics,,9.0,6.0,121600.0,0.0,121600.0,9098.05
2.0,92010.0,6410400.0,Programes informàtics,,9.0,6.0,5000.0,0.0,5000.0,149.0
2.0,92020.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,9.0,1.0,68306.11,0.0,68306.11,60592.71
2.0,92020.0,1207001.0,Retribucions bàsiques personal funcionari interí,,9.0,1.0,66554.29,0.0,66554.29,34741.51
2.0,92020.0,1210000.0,Complement destí personal funcionari de carrera,,9.0,1.0,30060.22,0.0,30060.22,30165.02
2.0,92020.0,1210001.0,Complement destí personal funcionari interí,,9.0,1.0,25715.44,0.0,25715.44,13272.39
2.0,92020.0,1210100.0,Complement específic personal funcionari de carrera,,9.0,1.0,37119.67,0.0,37119.67,32722.59
2.0,92020.0,1210101.0,Complement específic personal funcionari interí,,9.0,1.0,37190.65,0.0,37190.65,18442.1
2.0,92020.0,1210300.0,Altres complements personal funcionari de carrera,,9.0,1.0,9702.22,0.0,9702.22,5568.76
2.0,92020.0,1210301.0,Altres complements personal funcionari interí,,9.0,1.0,10039.4,0.0,10039.4,3463.52
2.0,92020.0,1310000.0,Retribucions personal laboral temporal,,9.0,1.0,0.0,0.0,0.0,11536.35
2.0,92020.0,1311000.0,Indemnitzacions per fi de contracte,,9.0,1.0,0.0,0.0,0.0,666.86
2.0,92020.0,1500000.0,Productivitat personal funcionari de carrera,,9.0,1.0,10758.96,0.0,10758.96,11953.84
2.0,92020.0,1500001.0,Productivitat personal funcionari interí,,9.0,1.0,12318.6,0.0,12318.6,6982.24
2.0,92020.0,1501000.0,Productivitat personal laboral fix,,9.0,1.0,0.0,0.0,0.0,0.0
2.0,92020.0,1501001.0,Productivitat personal laboral temporal,,9.0,1.0,0.0,0.0,0.0,1889.59
2.0,92020.0,1510000.0,Gratificacions,,9.0,1.0,5710.0,0.0,5710.0,0.0
2.0,92020.0,1530000.0,Nits i festius per conveni,,9.0,1.0,105984.55,0.0,105984.55,0.0
2.0,92020.0,1600000.0,Seguretat Social,,9.0,1.0,81216.88,0.0,81216.88,72360.7
2.0,92020.0,1600002.0,Malaltia,,9.0,1.0,0.0,0.0,0.0,0.0
2.0,92020.0,1610000.0,Prestacions socials segons conveni,,9.0,1.0,85500.0,0.0,85500.0,1580.25
2.0,92020.0,1620000.0,Matriculació a cursos de formació,,9.0,1.0,5000.0,0.0,5000.0,600.0
2.0,92020.0,1620400.0,Ajuts Socials segons conveni,,9.0,1.0,289325.0,0.0,289325.0,277287.38
2.0,92020.0,2200100.0,Subscripcions i publicacions,,9.0,2.0,1200.0,0.0,1200.0,0.0
2.0,92020.0,2210400.0,Subministrament vestuari -,,9.0,2.0,2000.0,0.0,2000.0,0.0
2.0,92020.0,2220000.0,Serveis de telecomunicacions,,9.0,2.0,0.0,0.0,0.0,134.42
2.0,92020.0,2230000.0,Transports,,9.0,2.0,0.0,0.0,0.0,48.17
2.0,92020.0,2230607.0,Transport Pla Insular de Formació Continuada,,9.0,2.0,1000.0,0.0,1000.0,239.92
2.0,92020.0,2250009.0,Tributs estatals d'anys anteriors,,9.0,2.0,0.0,0.0,0.0,0.0
2.0,92020.0,2260400.0,Despeses Jurídiques,,9.0,2.0,1000.0,0.0,1000.0,3388.0
2.0,92020.0,2260600.0,"Reunions, conferències i cursos",,9.0,2.0,0.0,0.0,0.0,59.2
2.0,92020.0,2260607.0,Pla Insular de Formació Continuada,,9.0,2.0,30000.0,0.0,30000.0,0.0
2.0,92020.0,2260700.0,Assistència a tribunals oposicions i proves selectives,,9.0,2.0,7500.0,0.0,7500.0,4097.09
2.0,92020.0,2260701.0,Despeses diverses relacionades amb l'organització OPOS,,9.0,2.0,14000.0,0.0,14000.0,3099.36
2.0,92020.0,2270600.0,Estudis i treballs tècnics.,,9.0,2.0,0.0,0.0,0.0,10641.71
2.0,92020.0,2270620.0,Estudis i treballs tècnics.,,9.0,2.0,0.0,0.0,0.0,71316.98
2.0,92020.0,2300000.0,Dels membres dels òrgans de govern,,9.0,2.0,0.0,0.0,0.0,14.11
2.0,92020.0,2310000.0,Indemnitzacions per raó del servei. Quilometratge,,9.0,2.0,300.0,0.0,300.0,6.0
2.0,92060.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,9.0,1.0,31946.0,0.0,31946.0,53751.69
2.0,92060.0,1207001.0,Retribucions bàsiques personal funcionari interí,,9.0,1.0,75826.67,0.0,75826.67,73271.08
2.0,92060.0,1210000.0,Complement destí personal funcionari de carrera,,9.0,1.0,12027.99,0.0,12027.99,23526.01
2.0,92060.0,1210001.0,Complement destí personal funcionari interí,,9.0,1.0,33294.5,0.0,33294.5,35163.18
2.0,92060.0,1210100.0,Complement específic personal funcionari de carrera,,9.0,1.0,13840.03,0.0,13840.03,25926.42
2.0,92060.0,1210101.0,Complement específic personal funcionari interí,,9.0,1.0,48120.72,0.0,48120.72,45753.15
2.0,92060.0,1210300.0,Altres complements personal funcionari de carrera,,9.0,1.0,4037.48,0.0,4037.48,5471.75
2.0,92060.0,1210301.0,Altres complements personal funcionari interí,,9.0,1.0,25176.31,0.0,25176.31,8330.74
2.0,92060.0,1300000.0,Retribucions personal laboral fix,,9.0,1.0,0.0,0.0,0.0,3196.74
2.0,92060.0,1310000.0,Retribucions personal laboral temporal,,9.0,1.0,58278.45,0.0,58278.45,39920.07
2.0,92060.0,1500000.0,Productivitat personal funcionari de carrera,,9.0,1.0,5633.04,0.0,5633.04,10522.81
2.0,92060.0,1500001.0,Productivitat personal funcionari interí,,9.0,1.0,13262.28,0.0,13262.28,14719.2
2.0,92060.0,1501001.0,Productivitat personal laboral temporal,,9.0,1.0,5633.04,0.0,5633.04,5114.22
2.0,92060.0,1600000.0,Seguretat Social,,9.0,1.0,88465.7,0.0,88465.7,104045.19
2.0,92060.0,1600002.0,Malaltia,,9.0,1.0,0.0,0.0,0.0,823.19
2.0,92060.0,1610000.0,Prestacions socials segons conveni,,9.0,1.0,0.0,0.0,0.0,2921.79
2.0,92060.0,2200100.0,Subscripcions i publicacions,,9.0,2.0,6000.0,0.0,6000.0,309.28
2.0,92060.0,2260400.0,Despeses jurídiques,,9.0,2.0,15000.0,0.0,15000.0,1405.74
2.0,92060.0,2260700.0,Oposiciones i proves selectives,,9.0,2.0,0.0,0.0,0.0,221.84
2.0,92060.0,2269900.0,Despeses diverses,,9.0,2.0,2500.0,0.0,2500.0,0.0
2.0,92080.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,9.0,1.0,15035.03,0.0,15035.03,11376.26
2.0,92080.0,1207001.0,Retribucions bàsiques personal funcionari interí,,9.0,1.0,64235.77,0.0,64235.77,17379.52
2.0,92080.0,1210000.0,Complement destí personal funcionari de carrera,,9.0,1.0,6631.45,0.0,6631.45,5788.62
2.0,92080.0,1210001.0,Complement destí personal funcionari interí,,9.0,1.0,22731.27,0.0,22731.27,7357.66
2.0,92080.0,1210100.0,Complement específic personal funcionari de carrera,,9.0,1.0,5748.94,0.0,5748.94,5412.3
2.0,92080.0,1210101.0,Complement específic personal funcionari interí,,9.0,1.0,32293.41,0.0,32293.41,9696.35
2.0,92080.0,1210300.0,Altres complements personal funcionari de carrera,,9.0,1.0,2160.33,0.0,2160.33,1636.12
2.0,92080.0,1210301.0,Altres complements personal funcionari interí,,9.0,1.0,8307.5,0.0,8307.5,1423.53
2.0,92080.0,1500000.0,Productivitat personal funcionari de carrera,,9.0,1.0,1996.2,0.0,1996.2,1579.5
2.0,92080.0,1500001.0,Productivitat personal funcionari interí,,9.0,1.0,11801.04,0.0,11801.04,4163.26
2.0,92080.0,1600000.0,Seguretat Social,,9.0,1.0,51731.3,0.0,51731.3,19091.3
2.0,92080.0,1610000.0,Prestacions socials segons conveni,,9.0,1.0,0.0,0.0,0.0,352.2
2.0,92080.0,2260700.0,Oposiciones i proves selectives,,9.0,2.0,0.0,0.0,0.0,126.98
